ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
2138,CMP0036,38,89.01,31.72,34.69
2139,CMP0036,39,99.88,54.73,31.16
2140,CMP0036,40,44.88,50.37,41.27
2141,CMP0036,41,78.1,41.44,64.68
2142,CMP0036,42,81.3,50.75,55.65
2143,CMP0036,43,86.8,69.23,55.6
2144,CMP0036,44,92.55,77.91,40.92
2145,CMP0036,45,60.97,86.22,63.75
2146,CMP0036,46,97.7,52.45,62.56
2147,CMP0036,47,65.55,85.92,39.69
2148,CMP0036,48,70.6,66.42,75.52
2149,CMP0036,49,47.45,71.95,80.58
2150,CMP0036,50,98.79,87.27,81.12
2151,CMP0036,51,83.04,88.8,39.21
2152,CMP0036,52,95.68,35.26,57.56
2153,CMP0036,53,61.46,57.86,63.3
2154,CMP0036,54,47.19,58.28,70.11
2155,CMP0036,55,57.64,72.4,71.01
2156,CMP0036,56,97.49,83.45,89.64
2157,CMP0036,57,64.67,51.07,62.25
2158,CMP0036,58,63.75,58.76,41.83
2159,CMP0036,59,62.41,84.46,32.09
2160,CMP0036,60,41.78,78.04,47.9
2161,CMP0037,1,78.77,67.0,46.02
2162,CMP0037,2,77.31,78.83,89.55
2163,CMP0037,3,54.32,68.12,81.23
2164,CMP0037,4,70.46,69.26,75.55
2165,CMP0037,5,63.29,47.17,72.34
2166,CMP0037,6,46.99,35.27,69.68
2167,CMP0037,7,79.21,74.41,46.99
2168,CMP0037,8,42.54,53.19,47.58
2169,CMP0037,9,60.12,72.93,62.29
2170,CMP0037,10,70.8,33.91,60.59
2171,CMP0037,11,44.29,74.63,63.66
2172,CMP0037,12,65.47,40.95,31.29
2173,CMP0037,13,65.36,69.85,76.1
2174,CMP0037,14,93.07,70.8,51.75
2175,CMP0037,15,40.12,50.63,59.67
2176,CMP0037,16,43.6,77.05,81.57
2177,CMP0037,17,70.94,40.15,78.37
2178,CMP0037,18,40.87,82.82,87.24
2179,CMP0037,19,52.67,58.01,88.82
2180,CMP0037,20,58.73,72.16,59.67
2181,CMP0037,21,53.53,65.88,37.5
2182,CMP0037,22,97.41,84.09,36.9
2183,CMP0037,23,97.4,65.32,33.9
2184,CMP0037,24,97.99,35.06,79.13
2185,CMP0037,25,61.34,34.46,81.4
2186,CMP0037,26,59.82,46.18,62.93
2187,CMP0037,27,93.78,69.04,76.37
2188,CMP0037,28,91.0,44.95,48.79
2189,CMP0037,29,93.02,75.18,52.72
2190,CMP0037,30,61.58,76.79,85.28
2191,CMP0037,31,73.77,64.99,64.61
2192,CMP0037,32,74.96,80.53,47.77
2193,CMP0037,33,99.86,38.82,74.2
2194,CMP0037,34,88.42,77.12,30.96
2195,CMP0037,35,80.02,59.61,70.46
2196,CMP0037,36,75.35,76.48,53.91
2197,CMP0037,37,85.06,41.16,36.58
2198,CMP0037,38,98.03,37.46,60.44
2199,CMP0037,39,93.92,77.85,84.09
2200,CMP0037,40,46.28,86.99,40.95
2201,CMP0037,41,92.58,70.73,46.8
2202,CMP0037,42,63.9,52.94,44.47
2203,CMP0037,43,69.74,33.44,35.29
2204,CMP0037,44,63.16,49.61,37.59
2205,CMP0037,45,73.27,88.66,77.14
2206,CMP0037,46,60.44,84.37,62.69
2207,CMP0037,47,86.6,45.56,79.63
2208,CMP0037,48,60.62,76.18,37.78
2209,CMP0037,49,66.23,86.47,53.55
2210,CMP0037,50,47.03,38.71,34.97
2211,CMP0037,51,52.93,67.74,33.71
2212,CMP0037,52,90.54,45.29,89.83
2213,CMP0037,53,49.28,66.46,67.72
2214,CMP0037,54,41.17,54.06,45.44
2215,CMP0037,55,66.13,83.74,86.99
2216,CMP0037,56,68.53,42.84,76.4
2217,CMP0037,57,70.73,49.65,50.14
2218,CMP0037,58,83.68,79.0,33.19
2219,CMP0037,59,78.0,88.58,37.07
2220,CMP0037,60,95.46,75.57,56.35
2221,CMP0038,1,95.46,85.11,73.18
2222,CMP0038,2,63.84,58.96,40.15
2223,CMP0038,3,60.94,49.78,74.96
2224,CMP0038,4,58.48,85.06,46.36
2225,CMP0038,5,85.23,34.43,61.41
2226,CMP0038,6,67.9,30.53,61.88
2227,CMP0038,7,64.85,50.05,42.75
2228,CMP0038,8,51.51,67.91,83.25
2229,CMP0038,9,92.2,32.36,69.47
2230,CMP0038,10,46.03,45.74,44.75
2231,CMP0038,11,83.25,62.4,79.5
2232,CMP0038,12,97.58,86.6,82.9
2233,CMP0038,13,74.44,56.45,57.77
2234,CMP0038,14,70.31,44.41,53.07
2235,CMP0038,15,89.12,44.89,48.52
2236,CMP0038,16,89.12,54.9,57.26
2237,CMP0038,17,77.39,78.11,34.18
2238,CMP0038,18,40.43,45.94,84.35
2239,CMP0038,19,44.78,72.51,57.54
2240,CMP0038,20,81.24,43.47,69.53
2241,CMP0038,21,51.86,75.88,76.19
2242,CMP0038,22,47.64,37.16,39.89
2243,CMP0038,23,73.24,71.44,67.17
2244,CMP0038,24,45.08,42.81,43.83
2245,CMP0038,25,87.47,73.18,83.25
2246,CMP0038,26,87.09,41.89,31.73
2247,CMP0038,27,80.26,54.34,34.54
2248,CMP0038,28,49.77,38.96,60.13
2249,CMP0038,29,68.39,77.48,88.11
2250,CMP0038,30,80.6,30.99,37.35
2251,CMP0038,31,97.9,76.32,31.21
2252,CMP0038,32,43.03,61.02,50.82
2253,CMP0038,33,76.7,40.07,76.28
2254,CMP0038,34,59.76,79.74,52.69
2255,CMP0038,35,84.25,76.97,39.48
2256,CMP0038,36,84.61,75.65,72.96
2257,CMP0038,37,86.0,88.07,85.76
2258,CMP0038,38,69.72,64.85,79.62
2259,CMP0038,39,94.65,46.56,43.46
2260,CMP0038,40,51.29,61.33,60.72
2261,CMP0038,41,92.85,39.06,34.9
2262,CMP0038,42,44.48,35.3,64.38
2263,CMP0038,43,96.61,80.0,70.84
2264,CMP0038,44,76.4,89.11,61.06
2265,CMP0038,45,60.13,53.3,39.52
2266,CMP0038,46,95.17,39.79,63.53
2267,CMP0038,47,97.05,75.69,64.36
2268,CMP0038,48,44.73,73.79,59.88
2269,CMP0038,49,77.51,86.7,34.93
2270,CMP0038,50,99.03,58.59,35.06
2271,CMP0038,51,62.1,49.39,57.68
2272,CMP0038,52,54.39,40.31,88.9
2273,CMP0038,53,66.7,75.23,72.84
2274,CMP0038,54,94.28,38.79,45.7
2275,CMP0038,55,69.55,53.2,48.01
2276,CMP0038,56,91.34,46.29,54.53
2277,CMP0038,57,93.32,30.46,76.42
2278,CMP0038,58,53.23,70.78,48.97
2279,CMP0038,59,94.17,75.98,59.58
2280,CMP0038,60,85.73,54.7,58.58
2281,CMP0039,1,52.58,73.82,36.07
2282,CMP0039,2,99.5,65.42,72.64
2283,CMP0039,3,60.12,59.17,30.09
2284,CMP0039,4,44.79,48.41,32.16
2285,CMP0039,5,92.49,72.27,71.25
2286,CMP0039,6,49.1,70.68,73.7
2287,CMP0039,7,50.18,50.05,54.84
2288,CMP0039,8,95.95,52.7,32.52
2289,CMP0039,9,41.51,44.1,49.98
2290,CMP0039,10,93.71,33.77,80.46
2291,CMP0039,11,87.56,68.02,71.39
2292,CMP0039,12,60.9,86.75,47.1
2293,CMP0039,13,96.69,89.35,36.1
2294,CMP0039,14,98.39,72.86,58.86
2295,CMP0039,15,57.12,77.65,67.06
2296,CMP0039,16,94.28,64.51,85.71
2297,CMP0039,17,58.65,78.31,60.55
2298,CMP0039,18,97.64,42.81,89.85
2299,CMP0039,19,84.26,31.52,85.57
2300,CMP0039,20,40.96,67.15,63.61
2301,CMP0039,21,57.23,88.96,71.07
2302,CMP0039,22,63.91,75.85,53.97
2303,CMP0039,23,87.99,81.06,46.0
2304,CMP0039,24,52.77,70.37,37.07
2305,CMP0039,25,81.07,38.51,51.23
2306,CMP0039,26,60.14,35.56,67.2
2307,CMP0039,27,80.44,55.25,62.27
2308,CMP0039,28,97.15,60.43,56.96
2309,CMP0039,29,92.38,89.76,50.56
2310,CMP0039,30,91.8,88.03,74.89
2311,CMP0039,31,62.29,54.61,49.06
2312,CMP0039,32,44.06,39.19,38.85
2313,CMP0039,33,72.64,38.98,77.21
2314,CMP0039,34,59.0,38.18,49.93
2315,CMP0039,35,94.72,62.09,48.01
2316,CMP0039,36,70.42,83.08,32.54
2317,CMP0039,37,82.56,87.08,57.0
2318,CMP0039,38,40.72,87.32,59.87
2319,CMP0039,39,42.93,35.19,31.3
2320,CMP0039,40,69.6,33.03,32.18
2321,CMP0039,41,63.63,38.26,59.97
2322,CMP0039,42,63.78,32.39,43.67
2323,CMP0039,43,69.9,79.34,41.0
2324,CMP0039,44,48.53,61.18,45.16
2325,CMP0039,45,67.91,45.19,43.42
2326,CMP0039,46,78.37,58.4,31.27
2327,CMP0039,47,93.37,64.77,48.77
2328,CMP0039,48,99.62,51.92,63.14
2329,CMP0039,49,56.0,32.94,35.2
2330,CMP0039,50,48.18,88.42,56.46
2331,CMP0039,51,75.27,81.96,69.19
2332,CMP0039,52,45.6,48.67,76.26
2333,CMP0039,53,53.45,31.73,58.25
2334,CMP0039,54,78.7,30.28,81.2
2335,CMP0039,55,40.79,41.64,55.32
2336,CMP0039,56,60.59,37.06,55.56
2337,CMP0039,57,69.83,31.36,88.33
2338,CMP0039,58,64.85,43.68,71.0
2339,CMP0039,59,44.4,79.78,40.06
2340,CMP0039,60,93.7,31.14,76.49
2341,CMP0040,1,57.33,83.01,55.7
2342,CMP0040,2,67.43,35.83,75.93
2343,CMP0040,3,63.43,78.85,30.63
2344,CMP0040,4,49.25,66.62,31.58
2345,CMP0040,5,79.81,58.6,74.18
2346,CMP0040,6,71.95,47.66,40.64
2347,CMP0040,7,71.56,66.27,57.99
2348,CMP0040,8,98.21,61.37,41.24
2349,CMP0040,9,50.08,46.42,69.12
2350,CMP0040,10,50.72,60.88,37.13
2351,CMP0040,11,64.84,85.16,42.17
2352,CMP0040,12,88.14,58.89,79.25
2353,CMP0040,13,45.76,87.86,83.63
2354,CMP0040,14,73.93,68.66,38.27
2355,CMP0040,15,65.03,46.05,83.5
2356,CMP0040,16,64.08,39.76,71.33
2357,CMP0040,17,98.6,79.19,80.8
2358,CMP0040,18,73.52,62.54,37.4
2359,CMP0040,19,85.22,57.96,75.45
2360,CMP0040,20,49.18,58.33,35.66
2361,CMP0040,21,80.93,65.41,67.76
2362,CMP0040,22,87.96,84.28,53.51
2363,CMP0040,23,46.57,48.11,31.53
2364,CMP0040,24,79.39,53.43,38.16
2365,CMP0040,25,80.84,54.82,68.83
2366,CMP0040,26,50.27,33.4,61.14
2367,CMP0040,27,64.0,83.84,34.31
2368,CMP0040,28,65.0,73.0,84.97
2369,CMP0040,29,71.54,32.19,33.46
2370,CMP0040,30,88.03,43.82,59.15
2371,CMP0040,31,77.07,40.43,34.5
2372,CMP0040,32,88.62,46.75,74.92
2373,CMP0040,33,64.7,43.09,60.84
2374,CMP0040,34,88.97,33.41,49.93
2375,CMP0040,35,78.62,40.02,70.22
2376,CMP0040,36,63.44,79.22,31.78
2377,CMP0040,37,43.56,35.42,45.68
2378,CMP0040,38,81.88,30.87,43.9
2379,CMP0040,39,52.33,42.03,36.51
2380,CMP0040,40,81.87,43.08,48.95
2381,CMP0040,41,45.24,76.89,39.36
2382,CMP0040,42,43.43,69.49,62.94
2383,CMP0040,43,68.17,89.64,74.01
2384,CMP0040,44,40.62,85.02,71.17
2385,CMP0040,45,40.33,47.89,38.04
2386,CMP0040,46,44.68,80.78,65.88
2387,CMP0040,47,81.16,58.67,34.89
2388,CMP0040,48,48.94,52.32,82.22
2389,CMP0040,49,77.2,65.84,89.24
2390,CMP0040,50,67.43,71.34,58.62
2391,CMP0040,51,89.34,42.84,31.54
2392,CMP0040,52,86.94,88.55,62.65
2393,CMP0040,53,60.95,89.54,68.19
2394,CMP0040,54,57.2,66.12,88.35
2395,CMP0040,55,61.01,78.29,68.81
2396,CMP0040,56,66.43,58.57,78.97
2397,CMP0040,57,59.38,54.75,72.57
2398,CMP0040,58,61.2,33.6,70.93
2399,CMP0040,59,45.32,75.59,61.47
2400,CMP0040,60,65.12,53.4,37.17
2401,CMP0041,1,67.57,89.61,72.99
2402,CMP0041,2,72.71,31.06,74.64
2403,CMP0041,3,98.26,36.34,46.79
2404,CMP0041,4,75.12,76.32,52.64
2405,CMP0041,5,97.66,42.91,41.85
2406,CMP0041,6,71.62,72.35,52.38
2407,CMP0041,7,54.44,84.67,47.32
2408,CMP0041,8,50.24,31.34,64.27
2409,CMP0041,9,59.42,38.93,69.87
2410,CMP0041,10,44.81,70.33,49.02
2411,CMP0041,11,75.04,42.97,53.5
2412,CMP0041,12,85.2,33.61,49.35
2413,CMP0041,13,81.26,57.82,75.13
2414,CMP0041,14,64.64,34.79,67.75
2415,CMP0041,15,40.9,37.51,44.19
2416,CMP0041,16,51.66,84.83,54.47
2417,CMP0041,17,90.91,36.11,85.44
2418,CMP0041,18,94.07,83.61,77.33
2419,CMP0041,19,62.38,68.18,73.21
2420,CMP0041,20,97.11,64.97,57.7
2421,CMP0041,21,50.95,50.8,33.9
2422,CMP0041,22,48.21,59.15,42.47
2423,CMP0041,23,48.92,62.71,50.9
2424,CMP0041,24,42.21,43.8,44.28
2425,CMP0041,25,65.23,53.22,51.1
2426,CMP0041,26,58.24,39.7,36.64
2427,CMP0041,27,95.77,74.55,38.03
2428,CMP0041,28,63.02,72.01,70.07
2429,CMP0041,29,89.2,71.02,57.13
2430,CMP0041,30,89.47,65.43,82.31
2431,CMP0041,31,87.03,72.03,72.82
2432,CMP0041,32,83.37,75.95,55.85
2433,CMP0041,33,54.67,85.36,63.44
2434,CMP0041,34,56.84,61.45,77.36
2435,CMP0041,35,95.9,43.7,55.2
2436,CMP0041,36,64.91,66.89,45.56
2437,CMP0041,37,60.11,84.62,38.15
2438,CMP0041,38,44.41,71.99,73.81
2439,CMP0041,39,86.55,74.93,42.64
2440,CMP0041,40,76.68,46.89,54.7
2441,CMP0041,41,82.39,86.47,35.22
2442,CMP0041,42,56.49,31.14,85.96
2443,CMP0041,43,42.12,80.41,32.69
2444,CMP0041,44,85.96,85.15,85.91
2445,CMP0041,45,40.44,53.76,44.28
2446,CMP0041,46,40.05,45.5,85.84
2447,CMP0041,47,61.4,84.62,52.67
2448,CMP0041,48,75.44,61.13,30.73
2449,CMP0041,49,53.25,54.52,37.44
2450,CMP0041,50,50.01,78.87,83.63
2451,CMP0041,51,61.75,70.3,42.81
2452,CMP0041,52,82.64,53.14,84.77
2453,CMP0041,53,57.72,55.69,87.84
2454,CMP0041,54,60.6,72.3,69.45
2455,CMP0041,55,64.12,33.34,71.26
2456,CMP0041,56,92.72,31.82,82.31
2457,CMP0041,57,52.26,39.08,89.63
2458,CMP0041,58,59.43,88.63,34.73
2459,CMP0041,59,42.42,38.35,60.79
2460,CMP0041,60,44.2,58.57,85.17
2461,CMP0042,1,64.4,65.27,42.33
2462,CMP0042,2,98.14,63.33,85.99
2463,CMP0042,3,55.49,88.07,83.24
2464,CMP0042,4,88.16,36.06,68.65
2465,CMP0042,5,62.63,49.77,50.82
2466,CMP0042,6,99.6,56.13,61.48
2467,CMP0042,7,49.27,81.89,87.57
2468,CMP0042,8,87.75,39.29,62.3
2469,CMP0042,9,46.5,38.29,44.75
2470,CMP0042,10,90.76,88.87,37.21
2471,CMP0042,11,59.09,59.07,80.27
2472,CMP0042,12,41.34,76.25,68.47
2473,CMP0042,13,65.96,66.56,37.11
2474,CMP0042,14,77.11,64.03,77.88
2475,CMP0042,15,68.98,54.11,67.75
2476,CMP0042,16,51.9,74.36,46.78
2477,CMP0042,17,88.45,33.03,83.11
2478,CMP0042,18,73.63,74.28,34.88
2479,CMP0042,19,41.84,64.0,65.92
2480,CMP0042,20,68.78,68.85,56.74
2481,CMP0042,21,40.17,64.21,53.25
2482,CMP0042,22,88.79,40.24,53.5
2483,CMP0042,23,65.78,72.1,71.48
2484,CMP0042,24,61.63,55.8,49.42
2485,CMP0042,25,41.5,36.34,65.2
2486,CMP0042,26,99.38,81.87,61.23
2487,CMP0042,27,45.19,61.06,39.56
2488,CMP0042,28,53.62,37.7,58.96
2489,CMP0042,29,45.0,34.6,64.89
2490,CMP0042,30,52.11,79.26,45.44
2491,CMP0042,31,65.39,72.04,32.59
2492,CMP0042,32,43.4,67.15,70.37
2493,CMP0042,33,89.33,52.71,38.65
2494,CMP0042,34,77.01,46.78,69.42
2495,CMP0042,35,44.11,63.96,51.32
2496,CMP0042,36,47.49,41.49,63.51
2497,CMP0042,37,48.29,53.14,39.52
2498,CMP0042,38,80.28,50.01,64.35
2499,CMP0042,39,74.59,62.9,46.43
2500,CMP0042,40,78.72,39.58,49.98
2501,CMP0042,41,82.27,34.04,32.6
2502,CMP0042,42,62.03,32.38,84.51
2503,CMP0042,43,69.49,71.23,85.39
2504,CMP0042,44,95.06,52.08,85.02
2505,CMP0042,45,77.46,53.19,72.74
2506,CMP0042,46,77.42,87.45,84.27
2507,CMP0042,47,46.94,42.79,35.39
2508,CMP0042,48,87.92,50.07,52.65
2509,CMP0042,49,85.58,79.02,50.23
2510,CMP0042,50,70.39,81.65,80.61
2511,CMP0042,51,82.35,82.52,38.36
2512,CMP0042,52,83.76,80.07,59.13
2513,CMP0042,53,59.66,38.96,77.81
2514,CMP0042,54,83.68,86.81,59.97
2515,CMP0042,55,74.02,83.12,49.28
2516,CMP0042,56,51.72,86.37,77.67
2517,CMP0042,57,51.21,79.1,62.92
2518,CMP0042,58,81.19,48.0,64.07
2519,CMP0042,59,64.96,50.56,56.8
2520,CMP0042,60,89.37,87.84,51.6
2521,CMP0043,1,95.37,82.34,65.45
2522,CMP0043,2,85.07,39.99,58.95
2523,CMP0043,3,68.27,89.79,39.42
2524,CMP0043,4,47.58,47.79,65.83
2525,CMP0043,5,94.05,87.21,74.12
2526,CMP0043,6,67.23,79.62,56.26
2527,CMP0043,7,63.31,60.03,40.4
2528,CMP0043,8,48.4,48.95,50.5
2529,CMP0043,9,70.6,44.09,82.66
2530,CMP0043,10,75.13,80.53,45.59
2531,CMP0043,11,70.55,68.89,59.74
2532,CMP0043,12,75.87,31.63,67.75
2533,CMP0043,13,66.67,50.6,80.54
2534,CMP0043,14,94.25,30.16,67.8
2535,CMP0043,15,81.49,30.16,65.21
2536,CMP0043,16,65.03,45.58,37.08
2537,CMP0043,17,46.29,48.83,70.15
2538,CMP0043,18,92.52,36.29,57.34
2539,CMP0043,19,77.6,64.3,39.24
2540,CMP0043,20,81.91,50.83,56.11
2541,CMP0043,21,41.81,65.56,63.4
2542,CMP0043,22,46.9,31.62,70.78
2543,CMP0043,23,56.95,47.33,81.85
2544,CMP0043,24,53.33,82.75,70.46
2545,CMP0043,25,97.85,88.76,55.57
2546,CMP0043,26,93.47,78.08,49.97
2547,CMP0043,27,47.74,80.74,73.92
2548,CMP0043,28,68.78,35.53,83.68
2549,CMP0043,29,81.46,74.39,31.93
2550,CMP0043,30,78.79,75.95,74.31
2551,CMP0043,31,77.86,86.04,65.39
2552,CMP0043,32,51.92,37.84,66.65
2553,CMP0043,33,48.19,47.63,60.02
2554,CMP0043,34,65.96,78.67,87.22
2555,CMP0043,35,42.22,71.24,89.56
2556,CMP0043,36,87.32,86.63,42.96
2557,CMP0043,37,88.48,64.75,68.79
2558,CMP0043,38,43.58,62.08,30.06
2559,CMP0043,39,86.73,46.47,35.87
2560,CMP0043,40,78.05,78.28,87.82
2561,CMP0043,41,90.52,52.65,30.8
2562,CMP0043,42,81.44,36.69,59.33
2563,CMP0043,43,74.72,59.63,51.83
2564,CMP0043,44,79.39,34.06,76.88
2565,CMP0043,45,45.75,49.16,31.87
2566,CMP0043,46,92.67,53.27,84.05
2567,CMP0043,47,81.32,32.25,65.14
2568,CMP0043,48,70.24,84.28,35.53
2569,CMP0043,49,72.31,47.48,38.83
2570,CMP0043,50,96.12,69.55,82.52
2571,CMP0043,51,52.14,62.72,56.01
2572,CMP0043,52,61.11,63.29,35.74
2573,CMP0043,53,43.42,36.4,46.56
2574,CMP0043,54,49.83,65.03,50.01
2575,CMP0043,55,79.6,85.16,89.71
2576,CMP0043,56,57.64,80.22,63.1
2577,CMP0043,57,77.84,70.27,73.7
2578,CMP0043,58,65.89,81.82,71.41
2579,CMP0043,59,84.61,59.43,37.02
2580,CMP0043,60,84.79,75.55,81.76
2581,CMP0044,1,53.91,43.32,72.92
2582,CMP0044,2,60.56,45.13,56.06
2583,CMP0044,3,90.26,86.55,55.03
2584,CMP0044,4,80.29,64.17,69.39
2585,CMP0044,5,88.39,33.3,41.83
2586,CMP0044,6,43.68,35.74,53.85
2587,CMP0044,7,57.48,76.74,76.56
2588,CMP0044,8,84.15,66.82,34.8
2589,CMP0044,9,97.69,41.57,84.56
2590,CMP0044,10,49.63,82.02,37.41
2591,CMP0044,11,67.82,73.1,40.14
2592,CMP0044,12,88.08,73.11,64.78
2593,CMP0044,13,40.92,74.09,30.42
2594,CMP0044,14,90.19,72.95,68.4
2595,CMP0044,15,77.48,81.27,43.94
2596,CMP0044,16,91.83,67.92,43.14
2597,CMP0044,17,52.74,37.85,44.52
2598,CMP0044,18,47.21,69.26,59.19
2599,CMP0044,19,90.49,59.19,88.33
2600,CMP0044,20,73.48,31.09,56.24
2601,CMP0044,21,49.35,80.12,60.54
2602,CMP0044,22,81.61,65.13,49.35
2603,CMP0044,23,44.21,34.47,63.65
2604,CMP0044,24,44.36,32.85,66.72
2605,CMP0044,25,70.25,85.73,42.49
2606,CMP0044,26,62.42,73.98,30.97
2607,CMP0044,27,81.96,77.41,37.45
2608,CMP0044,28,99.61,31.61,33.01
2609,CMP0044,29,91.02,38.03,57.33
2610,CMP0044,30,42.8,41.72,83.62
2611,CMP0044,31,91.25,81.74,43.96
2612,CMP0044,32,41.93,72.71,43.55
2613,CMP0044,33,79.44,47.42,40.37
2614,CMP0044,34,76.93,68.74,59.86
2615,CMP0044,35,95.15,86.98,80.76
2616,CMP0044,36,76.74,48.36,39.32
2617,CMP0044,37,71.57,42.26,73.26
2618,CMP0044,38,56.34,65.64,75.17
2619,CMP0044,39,46.75,68.35,42.65
2620,CMP0044,40,79.57,65.3,69.77
2621,CMP0044,41,73.9,73.58,75.03
2622,CMP0044,42,59.16,32.48,40.43
2623,CMP0044,43,64.04,53.78,62.76
2624,CMP0044,44,98.58,34.59,86.28
2625,CMP0044,45,97.28,47.69,59.33
2626,CMP0044,46,63.23,36.04,53.6
2627,CMP0044,47,80.34,87.04,52.29
2628,CMP0044,48,92.36,48.51,44.82
2629,CMP0044,49,87.38,80.29,58.66
2630,CMP0044,50,86.87,69.81,67.59
2631,CMP0044,51,68.41,84.25,52.82
2632,CMP0044,52,62.99,77.48,69.72
2633,CMP0044,53,88.49,62.76,50.5
2634,CMP0044,54,74.35,55.33,31.02
2635,CMP0044,55,97.19,44.31,37.77
2636,CMP0044,56,91.53,49.17,47.33
2637,CMP0044,57,88.77,50.87,78.74
2638,CMP0044,58,70.11,42.29,47.82
2639,CMP0044,59,64.45,55.99,50.93
2640,CMP0044,60,44.96,84.91,45.52
2641,CMP0045,1,92.75,65.63,62.1
2642,CMP0045,2,56.95,66.03,38.48
2643,CMP0045,3,81.11,79.12,45.98
2644,CMP0045,4,60.14,44.0,30.18
2645,CMP0045,5,76.28,31.59,60.08
2646,CMP0045,6,92.76,89.46,52.56
2647,CMP0045,7,98.35,39.02,84.4
2648,CMP0045,8,83.54,58.73,75.08
2649,CMP0045,9,53.89,74.95,60.85
2650,CMP0045,10,49.17,64.1,36.16
2651,CMP0045,11,47.89,32.6,68.63
2652,CMP0045,12,54.33,64.35,40.35
2653,CMP0045,13,62.45,38.77,39.17
2654,CMP0045,14,88.64,61.79,61.53
2655,CMP0045,15,99.55,63.05,50.66
2656,CMP0045,16,72.19,78.45,81.2
2657,CMP0045,17,92.69,36.23,45.09
2658,CMP0045,18,73.91,30.11,85.98
2659,CMP0045,19,49.39,61.34,48.47
2660,CMP0045,20,65.47,62.62,85.43
2661,CMP0045,21,73.36,39.34,64.79
2662,CMP0045,22,45.85,30.01,65.8
2663,CMP0045,23,58.01,57.57,53.67
2664,CMP0045,24,85.25,54.94,84.82
2665,CMP0045,25,99.23,74.77,54.89
2666,CMP0045,26,72.92,86.13,81.32
2667,CMP0045,27,97.29,45.98,77.91
2668,CMP0045,28,91.93,83.25,71.13
2669,CMP0045,29,57.97,66.32,44.8
2670,CMP0045,30,89.19,76.63,80.71
2671,CMP0045,31,61.08,75.04,63.61
2672,CMP0045,32,91.65,53.15,88.92
2673,CMP0045,33,82.85,82.21,70.44
2674,CMP0045,34,78.7,83.14,63.52
2675,CMP0045,35,93.18,85.66,43.31
2676,CMP0045,36,83.06,63.03,63.43
2677,CMP0045,37,67.75,55.11,30.79
2678,CMP0045,38,50.15,58.66,86.72
2679,CMP0045,39,63.95,43.44,43.29
2680,CMP0045,40,69.2,80.07,87.27
2681,CMP0045,41,54.83,89.01,45.2
2682,CMP0045,42,52.83,73.03,48.79
2683,CMP0045,43,51.58,39.13,69.88
2684,CMP0045,44,65.46,89.34,82.43
2685,CMP0045,45,47.74,43.46,63.12
2686,CMP0045,46,54.33,60.64,70.86
2687,CMP0045,47,68.66,40.87,46.25
2688,CMP0045,48,40.84,70.88,82.81
2689,CMP0045,49,52.79,34.73,36.4
2690,CMP0045,50,86.93,34.9,72.51
2691,CMP0045,51,54.55,45.81,44.7
2692,CMP0045,52,75.19,89.56,48.1
2693,CMP0045,53,54.69,70.78,83.73
2694,CMP0045,54,43.98,44.81,40.33
2695,CMP0045,55,52.25,37.15,81.33
2696,CMP0045,56,50.6,33.69,52.07
2697,CMP0045,57,41.86,71.12,81.32
2698,CMP0045,58,66.74,38.21,73.67
2699,CMP0045,59,67.99,45.29,74.65
2700,CMP0045,60,68.56,81.82,33.53
2701,CMP0046,1,79.2,38.25,79.46
2702,CMP0046,2,95.93,36.47,35.66
2703,CMP0046,3,75.12,77.36,56.99
2704,CMP0046,4,58.71,83.23,55.37
2705,CMP0046,5,53.6,61.87,49.11
2706,CMP0046,6,97.19,82.12,33.94
2707,CMP0046,7,54.11,38.26,64.83
2708,CMP0046,8,90.27,34.51,36.89
2709,CMP0046,9,85.68,74.64,54.9
2710,CMP0046,10,44.51,55.21,67.09
2711,CMP0046,11,99.04,83.97,53.71
2712,CMP0046,12,61.37,48.67,82.81
2713,CMP0046,13,93.79,34.07,35.96
2714,CMP0046,14,81.22,38.09,60.64
2715,CMP0046,15,54.38,48.83,62.89
2716,CMP0046,16,78.42,76.03,47.19
2717,CMP0046,17,42.55,42.62,73.35
2718,CMP0046,18,86.06,87.79,66.3
2719,CMP0046,19,98.82,69.99,84.11
2720,CMP0046,20,45.11,81.9,32.81
2721,CMP0046,21,41.82,37.91,59.97
2722,CMP0046,22,52.16,87.91,30.35
2723,CMP0046,23,49.6,79.59,88.36
2724,CMP0046,24,58.05,46.34,53.51
2725,CMP0046,25,79.45,30.92,48.09
2726,CMP0046,26,97.98,36.68,36.32
2727,CMP0046,27,45.31,76.65,69.02
2728,CMP0046,28,74.58,70.4,59.11
2729,CMP0046,29,57.3,89.96,35.06
2730,CMP0046,30,49.94,45.87,38.69
2731,CMP0046,31,79.11,67.84,61.06
2732,CMP0046,32,66.8,77.81,74.88
2733,CMP0046,33,91.92,51.35,76.12
2734,CMP0046,34,48.17,33.15,76.53
2735,CMP0046,35,74.84,73.55,80.42
2736,CMP0046,36,86.59,75.49,48.45
2737,CMP0046,37,46.03,63.37,51.49
2738,CMP0046,38,95.41,33.06,30.3
2739,CMP0046,39,91.42,37.07,35.85
2740,CMP0046,40,97.84,48.0,61.78
2741,CMP0046,41,68.17,83.82,61.18
2742,CMP0046,42,78.16,73.99,31.37
2743,CMP0046,43,97.68,36.08,40.39
