ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
2117,CMP0106,17,50.95,59.45,56.59
2118,CMP0106,18,43.25,65.15,42.6
2119,CMP0106,19,68.46,40.55,49.63
2120,CMP0106,20,54.85,56.0,55.56
2121,CMP0107,1,33.35,58.52,50.2
2122,CMP0107,2,56.79,63.37,39.06
2123,CMP0107,3,38.35,80.58,57.35
2124,CMP0107,4,14.77,31.89,62.38
2125,CMP0107,5,52.21,33.67,46.16
2126,CMP0107,6,38.12,51.39,46.28
2127,CMP0107,7,35.22,97.47,44.96
2128,CMP0107,8,64.16,29.8,47.5
2129,CMP0107,9,54.35,46.74,47.02
2130,CMP0107,10,21.94,54.77,70.68
2131,CMP0107,11,46.7,39.11,60.95
2132,CMP0107,12,43.5,51.38,52.26
2133,CMP0107,13,56.94,53.46,79.34
2134,CMP0107,14,45.95,36.81,57.42
2135,CMP0107,15,62.67,32.94,74.52
2136,CMP0107,16,61.28,63.22,55.51
2137,CMP0107,17,43.93,82.49,51.93
2138,CMP0107,18,70.87,53.24,63.33
2139,CMP0107,19,54.52,56.98,48.93
2140,CMP0107,20,67.68,49.97,65.75
2141,CMP0108,1,63.16,72.82,52.84
2142,CMP0108,2,38.36,75.7,50.01
2143,CMP0108,3,62.69,49.45,64.21
2144,CMP0108,4,53.23,26.52,53.96
2145,CMP0108,5,59.21,20.64,44.3
2146,CMP0108,6,44.38,45.7,36.67
2147,CMP0108,7,29.97,59.5,42.7
2148,CMP0108,8,7.3,33.64,43.83
2149,CMP0108,9,42.05,49.29,44.81
2150,CMP0108,10,50.43,100.0,37.15
2151,CMP0108,11,52.55,45.01,46.1
2152,CMP0108,12,64.18,58.09,42.78
2153,CMP0108,13,60.11,52.2,52.18
2154,CMP0108,14,50.19,29.62,46.16
2155,CMP0108,15,50.35,72.05,49.41
2156,CMP0108,16,38.41,94.49,33.4
2157,CMP0108,17,32.62,83.09,66.65
2158,CMP0108,18,46.38,63.82,48.47
2159,CMP0108,19,77.2,10.89,60.87
2160,CMP0108,20,64.86,46.99,42.53
2161,CMP0109,1,82.13,10.64,49.88
2162,CMP0109,2,65.28,34.54,44.26
2163,CMP0109,3,45.63,42.81,51.15
2164,CMP0109,4,80.63,75.89,56.52
2165,CMP0109,5,72.77,67.58,55.52
2166,CMP0109,6,32.21,70.9,47.39
2167,CMP0109,7,40.75,49.82,49.26
2168,CMP0109,8,33.04,39.32,58.91
2169,CMP0109,9,69.69,100.0,58.3
2170,CMP0109,10,40.91,32.6,56.02
2171,CMP0109,11,32.72,74.5,43.96
2172,CMP0109,12,57.01,67.29,49.59
2173,CMP0109,13,45.24,46.41,59.08
2174,CMP0109,14,29.56,55.84,65.05
2175,CMP0109,15,53.02,79.78,35.02
2176,CMP0109,16,47.83,66.22,48.94
2177,CMP0109,17,52.3,62.11,58.31
2178,CMP0109,18,26.13,19.64,46.14
2179,CMP0109,19,49.11,55.4,49.71
2180,CMP0109,20,52.64,40.74,50.82
2181,CMP0110,1,44.79,43.16,60.66
2182,CMP0110,2,51.74,33.81,60.24
2183,CMP0110,3,48.79,38.46,53.99
2184,CMP0110,4,53.19,49.35,49.48
2185,CMP0110,5,53.81,64.11,43.47
2186,CMP0110,6,60.76,35.15,43.67
2187,CMP0110,7,47.01,77.83,63.6
2188,CMP0110,8,61.06,94.6,51.71
2189,CMP0110,9,47.74,39.5,36.68
2190,CMP0110,10,20.26,74.07,47.68
2191,CMP0110,11,43.85,28.73,42.84
2192,CMP0110,12,42.63,31.74,54.45
2193,CMP0110,13,40.25,79.29,68.56
2194,CMP0110,14,48.66,43.84,52.52
2195,CMP0110,15,51.82,63.0,58.76
2196,CMP0110,16,64.92,43.04,48.98
2197,CMP0110,17,11.17,18.35,51.29
2198,CMP0110,18,62.98,43.27,56.78
2199,CMP0110,19,51.62,58.99,55.56
2200,CMP0110,20,77.82,24.34,40.44
2201,CMP0111,1,70.99,52.78,46.85
2202,CMP0111,2,65.89,62.39,40.66
2203,CMP0111,3,38.1,28.58,69.38
2204,CMP0111,4,66.56,45.55,49.37
2205,CMP0111,5,26.81,85.59,54.53
2206,CMP0111,6,65.82,54.46,56.99
2207,CMP0111,7,44.63,53.98,68.99
2208,CMP0111,8,51.79,67.67,40.24
2209,CMP0111,9,69.65,26.5,36.3
2210,CMP0111,10,49.86,57.76,52.41
2211,CMP0111,11,70.71,73.74,45.75
2212,CMP0111,12,56.14,76.28,65.83
2213,CMP0111,13,62.72,67.31,28.65
2214,CMP0111,14,78.06,68.29,55.28
2215,CMP0111,15,48.33,38.63,39.01
2216,CMP0111,16,50.14,82.41,41.75
2217,CMP0111,17,72.59,69.63,44.7
2218,CMP0111,18,84.81,90.79,51.2
2219,CMP0111,19,63.59,45.24,58.19
2220,CMP0111,20,66.73,41.61,51.34
2221,CMP0112,1,87.13,66.43,56.15
2222,CMP0112,2,48.85,36.17,49.19
2223,CMP0112,3,73.11,83.18,54.57
2224,CMP0112,4,39.06,66.66,49.63
2225,CMP0112,5,38.75,41.81,50.11
2226,CMP0112,6,51.3,57.33,48.6
2227,CMP0112,7,75.52,48.26,37.5
2228,CMP0112,8,55.5,70.43,40.52
2229,CMP0112,9,53.22,22.3,35.87
2230,CMP0112,10,46.72,43.99,43.02
2231,CMP0112,11,25.73,58.99,45.8
2232,CMP0112,12,43.11,49.33,42.8
2233,CMP0112,13,50.67,37.78,44.68
2234,CMP0112,14,37.81,35.94,58.43
2235,CMP0112,15,62.61,39.92,40.59
2236,CMP0112,16,19.92,61.28,52.57
2237,CMP0112,17,46.85,70.88,48.08
2238,CMP0112,18,49.37,69.78,48.14
2239,CMP0112,19,66.59,94.63,60.1
2240,CMP0112,20,31.48,23.53,53.63
2241,CMP0113,1,55.15,21.25,47.59
2242,CMP0113,2,71.33,28.46,55.26
2243,CMP0113,3,68.15,77.78,45.53
2244,CMP0113,4,37.73,52.46,42.84
2245,CMP0113,5,59.38,13.89,51.45
2246,CMP0113,6,72.13,66.64,51.08
2247,CMP0113,7,54.07,58.99,50.56
2248,CMP0113,8,75.87,43.35,50.76
2249,CMP0113,9,51.77,72.29,37.91
2250,CMP0113,10,53.73,5.61,55.75
2251,CMP0113,11,54.01,50.87,51.21
2252,CMP0113,12,67.91,50.15,54.58
2253,CMP0113,13,59.82,51.91,50.92
2254,CMP0113,14,48.82,40.47,47.54
2255,CMP0113,15,42.69,10.58,49.36
2256,CMP0113,16,64.2,37.47,43.79
2257,CMP0113,17,79.55,91.16,51.79
2258,CMP0113,18,55.52,61.38,60.13
2259,CMP0113,19,100.0,64.5,65.81
2260,CMP0113,20,79.37,58.18,81.16
2261,CMP0114,1,55.37,39.52,45.31
2262,CMP0114,2,59.09,54.01,48.35
2263,CMP0114,3,34.88,37.98,47.51
2264,CMP0114,4,41.68,17.99,44.35
2265,CMP0114,5,49.57,54.13,52.16
2266,CMP0114,6,29.11,42.17,62.11
2267,CMP0114,7,41.93,58.69,55.04
2268,CMP0114,8,44.52,22.94,36.18
2269,CMP0114,9,25.28,36.11,36.45
2270,CMP0114,10,36.6,50.68,44.88
2271,CMP0114,11,46.06,75.87,47.74
2272,CMP0114,12,29.56,36.25,55.91
2273,CMP0114,13,54.49,90.34,61.97
2274,CMP0114,14,71.38,92.29,40.71
2275,CMP0114,15,58.0,78.18,54.15
2276,CMP0114,16,60.15,41.4,63.33
2277,CMP0114,17,75.47,54.14,53.44
2278,CMP0114,18,63.79,71.76,47.1
2279,CMP0114,19,57.3,29.48,50.06
2280,CMP0114,20,57.39,41.99,66.65
2281,CMP0115,1,45.43,44.37,54.17
2282,CMP0115,2,68.67,13.76,68.32
2283,CMP0115,3,44.32,55.18,32.42
2284,CMP0115,4,39.23,41.36,49.36
2285,CMP0115,5,59.64,81.98,47.5
2286,CMP0115,6,60.81,41.04,48.33
2287,CMP0115,7,84.45,70.52,61.68
2288,CMP0115,8,52.07,73.46,49.75
2289,CMP0115,9,57.31,50.07,54.52
2290,CMP0115,10,61.45,27.66,74.85
2291,CMP0115,11,52.46,50.32,45.24
2292,CMP0115,12,31.3,82.31,39.75
2293,CMP0115,13,45.51,66.87,52.6
2294,CMP0115,14,62.37,55.69,23.33
2295,CMP0115,15,48.53,33.41,34.11
2296,CMP0115,16,87.8,94.25,53.14
2297,CMP0115,17,38.37,26.2,53.77
2298,CMP0115,18,62.92,47.86,64.47
2299,CMP0115,19,46.7,65.78,51.52
2300,CMP0115,20,57.66,67.36,42.28
2301,CMP0116,1,33.79,38.55,44.29
2302,CMP0116,2,37.59,55.08,55.19
2303,CMP0116,3,44.86,78.96,35.32
2304,CMP0116,4,64.55,74.02,39.23
2305,CMP0116,5,34.26,67.39,50.84
2306,CMP0116,6,43.33,60.83,47.68
2307,CMP0116,7,26.93,95.49,25.06
2308,CMP0116,8,32.5,77.81,41.33
2309,CMP0116,9,62.69,54.17,65.86
2310,CMP0116,10,68.47,69.12,43.24
2311,CMP0116,11,66.87,45.08,52.86
2312,CMP0116,12,74.34,68.92,65.57
2313,CMP0116,13,51.07,53.79,48.28
2314,CMP0116,14,12.55,55.2,32.04
2315,CMP0116,15,33.23,43.5,56.73
2316,CMP0116,16,68.24,43.18,57.84
2317,CMP0116,17,47.27,70.44,56.77
2318,CMP0116,18,29.4,68.2,61.27
2319,CMP0116,19,44.62,63.99,55.47
2320,CMP0116,20,58.27,79.16,39.43
2321,CMP0117,1,58.07,53.24,51.82
2322,CMP0117,2,44.15,77.12,32.85
2323,CMP0117,3,83.44,57.92,58.06
2324,CMP0117,4,57.53,80.08,64.28
2325,CMP0117,5,71.16,79.27,52.36
2326,CMP0117,6,71.17,29.37,65.65
2327,CMP0117,7,62.62,71.2,47.95
2328,CMP0117,8,54.57,39.91,49.82
2329,CMP0117,9,48.39,64.67,59.87
2330,CMP0117,10,49.22,28.19,65.8
2331,CMP0117,11,50.88,34.07,53.16
2332,CMP0117,12,51.48,66.94,45.17
2333,CMP0117,13,100.0,20.9,41.47
2334,CMP0117,14,56.64,51.38,67.73
2335,CMP0117,15,57.54,79.65,35.38
2336,CMP0117,16,67.05,7.38,45.48
2337,CMP0117,17,66.1,47.17,47.54
2338,CMP0117,18,38.19,69.87,64.64
2339,CMP0117,19,66.94,23.94,38.75
2340,CMP0117,20,68.77,54.48,49.29
2341,CMP0118,1,61.24,58.41,48.35
2342,CMP0118,2,39.84,75.22,48.39
2343,CMP0118,3,42.32,72.91,60.48
2344,CMP0118,4,51.1,72.37,60.03
2345,CMP0118,5,41.98,75.47,50.19
2346,CMP0118,6,50.19,56.24,51.3
2347,CMP0118,7,51.46,54.89,53.75
2348,CMP0118,8,42.99,67.08,33.86
2349,CMP0118,9,46.74,54.92,60.68
2350,CMP0118,10,27.5,54.58,25.8
2351,CMP0118,11,67.87,32.33,39.64
2352,CMP0118,12,53.48,81.29,30.01
2353,CMP0118,13,49.9,57.09,53.85
2354,CMP0118,14,59.06,28.73,45.84
2355,CMP0118,15,49.19,41.83,57.91
2356,CMP0118,16,48.72,56.39,74.08
2357,CMP0118,17,55.9,45.86,40.04
2358,CMP0118,18,62.11,13.47,57.88
2359,CMP0118,19,39.31,20.88,47.14
2360,CMP0118,20,49.2,63.55,49.44
2361,CMP0119,1,87.37,77.34,55.69
2362,CMP0119,2,44.72,76.69,47.22
2363,CMP0119,3,71.15,54.08,46.37
2364,CMP0119,4,69.73,59.55,39.12
2365,CMP0119,5,48.65,89.21,43.35
2366,CMP0119,6,47.88,48.38,37.42
2367,CMP0119,7,23.38,46.38,49.97
2368,CMP0119,8,38.56,45.98,40.02
2369,CMP0119,9,47.58,52.31,48.99
2370,CMP0119,10,40.96,17.9,44.21
2371,CMP0119,11,63.23,91.68,67.9
2372,CMP0119,12,56.04,77.49,41.3
2373,CMP0119,13,45.32,63.55,47.64
2374,CMP0119,14,50.23,60.63,55.46
2375,CMP0119,15,40.9,60.34,67.9
2376,CMP0119,16,29.3,27.94,54.3
2377,CMP0119,17,70.04,44.37,55.05
2378,CMP0119,18,82.62,55.13,51.76
2379,CMP0119,19,40.61,37.34,61.24
2380,CMP0119,20,70.59,60.72,51.94
2381,CMP0120,1,50.96,37.45,49.62
2382,CMP0120,2,50.39,45.58,52.94
2383,CMP0120,3,15.53,94.04,58.85
2384,CMP0120,4,49.1,68.77,34.17
2385,CMP0120,5,48.75,32.2,46.67
2386,CMP0120,6,45.96,25.93,64.03
2387,CMP0120,7,26.07,87.5,72.57
2388,CMP0120,8,52.3,58.37,47.83
2389,CMP0120,9,55.27,95.77,56.48
2390,CMP0120,10,58.22,75.36,27.32
2391,CMP0120,11,68.09,78.73,29.68
2392,CMP0120,12,45.06,42.01,54.21
2393,CMP0120,13,63.91,68.08,60.71
2394,CMP0120,14,30.69,70.63,35.95
2395,CMP0120,15,29.2,53.12,47.11
2396,CMP0120,16,51.73,40.03,40.94
2397,CMP0120,17,59.61,73.79,64.0
2398,CMP0120,18,30.55,35.62,51.49
2399,CMP0120,19,26.49,33.31,25.04
2400,CMP0120,20,43.91,50.21,45.68
2401,CMP0121,1,72.75,68.43,43.21
2402,CMP0121,2,51.24,96.61,30.63
2403,CMP0121,3,59.98,32.27,65.7
2404,CMP0121,4,48.28,9.02,47.83
2405,CMP0121,5,46.55,73.12,44.06
2406,CMP0121,6,56.52,47.03,50.61
2407,CMP0121,7,63.14,56.13,74.91
2408,CMP0121,8,57.17,52.11,54.73
2409,CMP0121,9,59.45,41.25,39.47
2410,CMP0121,10,58.97,100.0,44.69
2411,CMP0121,11,83.83,67.45,70.08
2412,CMP0121,12,56.14,91.18,64.03
2413,CMP0121,13,80.47,59.91,55.5
2414,CMP0121,14,48.88,46.83,46.96
2415,CMP0121,15,53.27,61.25,61.03
2416,CMP0121,16,45.56,74.63,62.85
2417,CMP0121,17,50.74,58.9,41.41
2418,CMP0121,18,59.43,22.77,40.09
2419,CMP0121,19,60.46,23.96,50.49
2420,CMP0121,20,79.47,51.31,56.13
2421,CMP0122,1,57.83,66.66,68.2
2422,CMP0122,2,23.91,72.67,37.28
2423,CMP0122,3,64.95,90.06,62.97
2424,CMP0122,4,77.18,48.08,48.66
2425,CMP0122,5,51.77,63.85,55.72
2426,CMP0122,6,54.37,41.69,40.88
2427,CMP0122,7,34.09,58.95,65.42
2428,CMP0122,8,57.3,96.79,46.29
2429,CMP0122,9,55.8,83.0,41.22
2430,CMP0122,10,68.58,46.99,43.93
2431,CMP0122,11,63.67,59.2,54.93
2432,CMP0122,12,67.04,46.01,36.4
2433,CMP0122,13,88.17,48.78,44.43
2434,CMP0122,14,51.14,81.2,54.15
2435,CMP0122,15,60.11,40.95,53.66
2436,CMP0122,16,66.32,55.57,62.13
2437,CMP0122,17,66.45,43.55,58.53
2438,CMP0122,18,60.82,47.63,69.57
2439,CMP0122,19,59.71,63.55,40.87
2440,CMP0122,20,41.88,77.73,44.13
2441,CMP0123,1,56.9,78.16,46.17
2442,CMP0123,2,35.92,22.16,47.11
2443,CMP0123,3,66.86,47.54,69.25
2444,CMP0123,4,44.65,44.09,54.79
2445,CMP0123,5,53.81,16.32,35.06
2446,CMP0123,6,44.68,75.35,60.14
2447,CMP0123,7,43.49,76.84,44.5
2448,CMP0123,8,38.19,59.22,42.27
2449,CMP0123,9,65.11,56.91,57.67
2450,CMP0123,10,64.75,27.68,52.24
2451,CMP0123,11,47.17,76.83,43.93
2452,CMP0123,12,45.84,57.1,49.56
2453,CMP0123,13,68.74,79.86,50.18
2454,CMP0123,14,61.87,60.63,77.16
2455,CMP0123,15,32.39,61.55,35.1
2456,CMP0123,16,51.06,68.16,40.9
2457,CMP0123,17,42.54,38.44,53.31
2458,CMP0123,18,33.4,27.99,44.85
2459,CMP0123,19,30.4,34.74,48.97
2460,CMP0123,20,65.06,52.83,52.88
2461,CMP0124,1,58.29,100.0,50.3
2462,CMP0124,2,69.48,50.27,63.18
2463,CMP0124,3,63.74,60.29,63.05
2464,CMP0124,4,40.02,53.06,46.49
2465,CMP0124,5,87.79,37.8,68.29
2466,CMP0124,6,66.4,27.59,42.99
2467,CMP0124,7,37.91,76.82,48.27
2468,CMP0124,8,56.23,41.29,61.14
2469,CMP0124,9,29.72,69.47,54.85
2470,CMP0124,10,60.95,71.19,45.43
2471,CMP0124,11,69.52,24.92,57.67
2472,CMP0124,12,55.34,37.18,52.92
2473,CMP0124,13,40.22,51.26,54.13
2474,CMP0124,14,31.06,57.95,51.46
2475,CMP0124,15,35.82,37.05,51.3
2476,CMP0124,16,75.78,33.89,58.8
2477,CMP0124,17,78.35,28.73,47.4
2478,CMP0124,18,47.22,7.71,64.94
2479,CMP0124,19,68.34,40.56,45.12
2480,CMP0124,20,58.17,57.28,43.24
2481,CMP0125,1,53.55,77.88,60.45
2482,CMP0125,2,60.07,49.32,41.36
2483,CMP0125,3,82.62,86.06,67.73
2484,CMP0125,4,47.0,46.49,41.35
2485,CMP0125,5,45.19,29.98,35.66
2486,CMP0125,6,59.99,27.05,53.89
2487,CMP0125,7,56.98,45.87,46.13
2488,CMP0125,8,78.72,55.95,52.02
2489,CMP0125,9,46.03,61.89,50.09
2490,CMP0125,10,59.36,39.56,49.75
2491,CMP0125,11,62.36,86.95,32.99
2492,CMP0125,12,60.84,64.5,51.95
2493,CMP0125,13,85.76,48.3,57.15
2494,CMP0125,14,80.07,72.39,59.92
2495,CMP0125,15,74.86,61.86,58.12
2496,CMP0125,16,33.46,59.59,51.74
2497,CMP0125,17,67.04,39.97,67.85
2498,CMP0125,18,54.07,66.4,46.7
2499,CMP0125,19,51.39,42.37,45.96
2500,CMP0125,20,42.33,22.28,52.41
2501,CMP0126,1,19.99,41.23,46.06
2502,CMP0126,2,78.97,57.79,36.26
2503,CMP0126,3,31.66,61.42,56.57
2504,CMP0126,4,39.98,70.32,52.96
2505,CMP0126,5,43.47,95.91,62.49
2506,CMP0126,6,17.43,56.98,58.54
2507,CMP0126,7,92.11,62.22,43.8
2508,CMP0126,8,85.66,61.37,51.4
2509,CMP0126,9,35.47,60.93,39.56
2510,CMP0126,10,38.83,95.37,34.92
2511,CMP0126,11,52.61,15.89,62.19
2512,CMP0126,12,44.33,32.01,56.07
2513,CMP0126,13,70.87,76.09,61.11
2514,CMP0126,14,20.15,37.29,31.7
2515,CMP0126,15,34.4,45.99,50.14
2516,CMP0126,16,57.85,70.77,50.63
2517,CMP0126,17,67.73,30.29,50.64
2518,CMP0126,18,49.24,33.28,54.83
2519,CMP0126,19,51.64,21.96,61.11
2520,CMP0126,20,41.57,69.88,41.95
2521,CMP0127,1,63.77,30.35,42.57
2522,CMP0127,2,35.78,64.81,51.81
2523,CMP0127,3,44.83,0.0,41.18
2524,CMP0127,4,77.05,39.04,62.37
2525,CMP0127,5,50.84,78.96,61.6
2526,CMP0127,6,40.9,24.08,51.64
2527,CMP0127,7,44.54,73.3,48.49
2528,CMP0127,8,39.73,75.71,45.78
2529,CMP0127,9,40.75,90.27,34.39
2530,CMP0127,10,72.03,60.02,54.97
2531,CMP0127,11,65.48,58.41,62.56
2532,CMP0127,12,60.91,62.69,59.04
2533,CMP0127,13,41.57,53.79,55.42
2534,CMP0127,14,51.07,78.32,44.97
2535,CMP0127,15,41.14,41.44,27.69
2536,CMP0127,16,48.35,45.03,69.69
2537,CMP0127,17,33.93,55.93,49.38
2538,CMP0127,18,52.61,84.65,65.9
2539,CMP0127,19,57.72,55.52,63.05
2540,CMP0127,20,55.51,68.51,34.43
2541,CMP0128,1,37.07,65.13,49.84
2542,CMP0128,2,36.63,46.24,56.09
2543,CMP0128,3,52.93,12.57,49.94
2544,CMP0128,4,67.47,31.12,42.34
2545,CMP0128,5,37.84,66.53,55.5
2546,CMP0128,6,57.18,45.58,63.17
2547,CMP0128,7,86.65,32.28,60.6
2548,CMP0128,8,23.12,35.88,35.42
2549,CMP0128,9,42.79,82.91,38.14
2550,CMP0128,10,72.59,92.81,48.31
2551,CMP0128,11,75.72,93.74,48.25
2552,CMP0128,12,52.17,54.83,54.87
2553,CMP0128,13,42.68,47.31,42.94
2554,CMP0128,14,43.4,52.39,59.05
2555,CMP0128,15,70.5,80.51,48.2
2556,CMP0128,16,27.88,37.69,50.12
2557,CMP0128,17,37.97,51.29,57.8
2558,CMP0128,18,5.88,43.26,34.1
2559,CMP0128,19,44.41,66.65,38.43
2560,CMP0128,20,64.56,29.18,44.75
2561,CMP0129,1,65.97,45.98,60.99
2562,CMP0129,2,30.34,53.96,46.97
2563,CMP0129,3,76.32,36.23,26.0
2564,CMP0129,4,75.42,55.71,43.14
2565,CMP0129,5,26.27,64.74,53.07
2566,CMP0129,6,44.56,66.72,36.0
2567,CMP0129,7,53.73,48.24,56.19
2568,CMP0129,8,27.06,49.99,40.5
2569,CMP0129,9,55.89,32.53,35.56
2570,CMP0129,10,27.26,47.56,58.3
2571,CMP0129,11,90.62,56.61,45.93
2572,CMP0129,12,51.59,39.49,61.65
2573,CMP0129,13,66.86,35.29,39.85
2574,CMP0129,14,36.7,63.8,54.01
2575,CMP0129,15,33.03,82.85,46.44
2576,CMP0129,16,52.05,58.54,38.89
2577,CMP0129,17,44.82,43.57,65.81
2578,CMP0129,18,36.51,54.1,34.44
2579,CMP0129,19,49.44,39.76,45.5
2580,CMP0129,20,31.34,36.2,52.2
2581,CMP0130,1,65.53,72.62,51.21
2582,CMP0130,2,64.4,35.47,61.28
2583,CMP0130,3,55.86,55.07,31.18
2584,CMP0130,4,22.55,31.5,47.06
2585,CMP0130,5,59.76,59.77,55.46
2586,CMP0130,6,49.96,72.05,55.63
2587,CMP0130,7,63.05,52.66,45.96
2588,CMP0130,8,60.46,84.72,27.39
2589,CMP0130,9,60.26,31.22,38.95
2590,CMP0130,10,71.32,65.75,51.78
2591,CMP0130,11,59.41,50.48,33.13
2592,CMP0130,12,59.56,34.94,44.81
2593,CMP0130,13,60.07,9.45,48.97
2594,CMP0130,14,91.59,62.66,71.42
2595,CMP0130,15,53.67,25.88,60.36
2596,CMP0130,16,72.36,50.38,77.64
2597,CMP0130,17,43.82,72.68,49.99
2598,CMP0130,18,27.68,38.21,43.02
2599,CMP0130,19,69.09,71.41,52.83
2600,CMP0130,20,72.48,62.06,42.07
2601,CMP0131,1,68.43,89.23,29.86
2602,CMP0131,2,61.19,14.74,47.15
2603,CMP0131,3,73.25,36.99,42.8
2604,CMP0131,4,59.69,49.75,65.79
2605,CMP0131,5,41.31,46.36,53.97
2606,CMP0131,6,41.33,100.0,69.74
2607,CMP0131,7,60.65,86.05,41.95
2608,CMP0131,8,43.15,27.32,66.36
2609,CMP0131,9,21.11,71.31,42.88
2610,CMP0131,10,18.05,27.3,70.46
2611,CMP0131,11,39.77,23.34,42.33
2612,CMP0131,12,29.94,6.84,55.09
2613,CMP0131,13,43.34,32.62,26.49
2614,CMP0131,14,38.01,61.51,28.05
2615,CMP0131,15,47.88,53.99,35.86
2616,CMP0131,16,58.92,52.25,49.26
2617,CMP0131,17,42.06,54.0,65.4
2618,CMP0131,18,60.48,83.98,43.68
2619,CMP0131,19,36.13,59.11,57.93
2620,CMP0131,20,45.7,36.3,58.54
2621,CMP0132,1,44.0,52.6,34.37
2622,CMP0132,2,38.53,59.83,54.05
2623,CMP0132,3,36.33,30.75,65.08
2624,CMP0132,4,58.07,46.7,51.15
2625,CMP0132,5,60.89,96.75,40.31
2626,CMP0132,6,31.26,66.74,62.01
2627,CMP0132,7,44.05,47.59,44.7
2628,CMP0132,8,47.19,98.14,45.64
2629,CMP0132,9,9.83,46.36,63.0
2630,CMP0132,10,49.35,48.29,43.45
2631,CMP0132,11,56.25,55.68,62.63
2632,CMP0132,12,23.91,71.74,41.54
2633,CMP0132,13,76.69,57.2,42.3
2634,CMP0132,14,51.91,44.72,45.64
2635,CMP0132,15,31.72,44.48,52.02
2636,CMP0132,16,41.44,29.57,51.31
2637,CMP0132,17,60.06,60.01,72.17
2638,CMP0132,18,47.09,21.38,37.59
2639,CMP0132,19,49.03,54.69,62.54
2640,CMP0132,20,8.88,98.02,47.13
2641,CMP0133,1,49.7,35.82,57.41
2642,CMP0133,2,45.08,5.51,51.75
2643,CMP0133,3,16.76,30.21,55.22
2644,CMP0133,4,63.06,50.93,47.23
2645,CMP0133,5,52.56,21.0,51.84
2646,CMP0133,6,23.49,73.82,40.16
2647,CMP0133,7,56.46,43.6,65.19
2648,CMP0133,8,59.64,23.89,41.69
2649,CMP0133,9,53.04,60.96,41.71
2650,CMP0133,10,64.6,90.15,50.74
2651,CMP0133,11,62.61,88.37,54.79
2652,CMP0133,12,69.6,31.47,47.78
2653,CMP0133,13,42.02,50.96,54.3
2654,CMP0133,14,40.34,70.39,48.24
2655,CMP0133,15,54.4,54.2,50.89
2656,CMP0133,16,75.85,48.89,41.69
2657,CMP0133,17,37.46,60.42,44.1
2658,CMP0133,18,42.65,40.28,46.16
2659,CMP0133,19,62.86,65.34,54.43
2660,CMP0133,20,78.28,53.34,56.6
2661,CMP0134,1,27.58,50.61,68.0
2662,CMP0134,2,50.92,38.63,40.95
2663,CMP0134,3,27.89,64.04,45.22
2664,CMP0134,4,21.31,22.14,60.51
2665,CMP0134,5,54.34,23.31,42.71
2666,CMP0134,6,55.38,48.85,38.35
2667,CMP0134,7,32.98,73.02,55.9
2668,CMP0134,8,50.23,18.28,43.45
2669,CMP0134,9,56.61,27.64,32.75
2670,CMP0134,10,45.42,51.4,47.98
2671,CMP0134,11,55.28,72.7,73.76
2672,CMP0134,12,37.11,74.43,39.55
2673,CMP0134,13,35.98,63.27,58.09
2674,CMP0134,14,36.72,30.39,57.87
2675,CMP0134,15,57.97,58.64,42.68
2676,CMP0134,16,59.95,41.41,37.33
2677,CMP0134,17,58.19,99.95,44.41
2678,CMP0134,18,74.73,52.23,46.39
2679,CMP0134,19,50.42,54.33,34.86
2680,CMP0134,20,36.28,58.15,43.68
2681,CMP0135,1,56.24,67.21,45.02
2682,CMP0135,2,58.14,39.27,54.83
2683,CMP0135,3,50.71,73.48,46.66
2684,CMP0135,4,67.99,40.5,72.51
2685,CMP0135,5,47.43,66.07,36.17
2686,CMP0135,6,31.29,83.7,52.5
2687,CMP0135,7,54.43,50.41,60.37
2688,CMP0135,8,52.36,94.31,38.08
2689,CMP0135,9,51.39,87.74,47.02
2690,CMP0135,10,53.08,68.17,62.02
2691,CMP0135,11,55.83,91.64,64.28
2692,CMP0135,12,29.96,63.95,50.24
2693,CMP0135,13,51.93,54.77,51.0
2694,CMP0135,14,38.87,57.22,59.09
2695,CMP0135,15,55.48,35.91,55.41
2696,CMP0135,16,42.11,43.47,75.26
2697,CMP0135,17,68.72,48.24,22.89
2698,CMP0135,18,36.7,64.68,62.68
2699,CMP0135,19,42.87,67.34,35.9
2700,CMP0135,20,58.02,67.34,45.19
2701,CMP0136,1,56.31,47.22,56.67
2702,CMP0136,2,97.78,57.53,46.21
2703,CMP0136,3,65.94,57.01,40.04
2704,CMP0136,4,76.37,80.6,31.32
2705,CMP0136,5,62.37,36.84,58.97
2706,CMP0136,6,69.08,63.61,53.3
2707,CMP0136,7,55.36,57.87,46.18
2708,CMP0136,8,70.14,54.32,61.9
2709,CMP0136,9,59.16,41.0,43.06
2710,CMP0136,10,59.36,31.9,51.7
2711,CMP0136,11,54.24,26.96,42.78
2712,CMP0136,12,64.09,31.31,42.99
2713,CMP0136,13,85.61,87.49,43.0
2714,CMP0136,14,74.41,62.07,32.73
2715,CMP0136,15,40.5,55.43,33.27
2716,CMP0136,16,90.16,57.38,41.69
2717,CMP0136,17,42.35,18.14,38.97
2718,CMP0136,18,71.21,62.13,60.02
2719,CMP0136,19,61.39,61.09,47.25
2720,CMP0136,20,65.9,87.38,52.02
2721,CMP0137,1,54.64,30.84,39.28
2722,CMP0137,2,66.58,15.96,64.8
